Gene,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2
YALI0D18766g,58.82027442,70.27655562,68.28768714,79.59420773,84.52166524,58.9428131,39.73615109,42.63314325,34.54843788
YALI0D18788g,28.29400357,34.24523339,31.83709095,18.8788979,14.65436592,21.27445879,28.09195181,28.83464124,31.15903931
YALI0D18810g,26.66747662,27.19911737,26.13617538,32.30099023,29.53122028,34.30811427,51.61736979,38.96325326,41.60626785
YALI0D18832g,6.180601262,0.998758508,0.792063856,0.361101731,0.365316312,0,0.143365192,0,0.606688711
YALI0D18854g,209.1114563,191.1332255,180.4698229,242.1196867,226.8133794,141.3746731,121.8321276,109.0168988,129.2619612
YALI0D18876g,0.264853896,0.161686045,0,0.10960816,0.147849929,0.074929994,0,0.054273168,0
YALI0D18898g,15.61417668,19.89131535,13.83597688,30.98665718,42.88165164,17.44078732,28.69224345,32.27799412,35.53053704
YALI0D18920g,166.2972592,194.7821615,158.4617288,198.0176672,124.6139908,185.9980799,236.9093972,219.4859025,156.7399703
YALI0D18942g,35.89770634,24.51724603,26.19281093,30.59427923,41.48267474,27.21090831,34.42234357,29.72129475,25.54718943
YALI0D18964g,1241.300131,1722.909984,1784.682595,910.8348574,192.4643642,240.0153497,732.4259891,996.7597776,1360.187076
YALI0D18986g,81.40598127,67.54673879,77.4638451,102.6170347,192.48164,86.91632864,62.99508976,71.66334419,76.47434567
YALI0D19008g,30.56230724,31.39912492,22.57332174,22.3037096,42.756177,35.09174276,54.56330429,51.18650946,40.93570504
YALI0D19030g,171.8138153,192.9805564,158.8856969,221.9049212,316.7123547,482.4572787,208.6110047,148.7017454,141.2155535
YALI0D19052g,57.50082968,34.38629953,44.22853202,34.38332029,56.00913958,33.73036756,24.98812711,34.19451387,31.50958774
YALI0D19074g,53.66906604,75.48915148,66.35379808,66.71917031,55.42365177,60.45560948,76.62380279,83.8017974,87.71275271
YALI0D19096g,42.5731449,57.00087924,50.45478444,32.63763832,24.51333342,42.12856509,60.38427191,60.09635315,59.96345755
YALI0D19118g,42.58645741,50.06765908,44.61384775,73.86961891,126.7710409,69.17605782,51.357191,53.11181539,44.8213212
YALI0D19140g,537.2705649,416.2560127,263.6488763,618.4681662,118.7200191,514.3631434,481.5805223,353.023289,312.5892048
YALI0D19162g,11.39532385,15.97213398,14.28660484,26.66032096,30.69595857,14.5986057,17.46015739,16.45584602,21.48636031
YALI0D19184g,6.458971026,3.075559351,3.728958938,7.618065815,1.892942382,1.936950562,2.6106528,4.685386316,11.02318973
YALI0D19206g,321.0414407,362.2794687,277.0168502,267.1800143,153.4387976,282.8578651,558.9840793,672.8030294,1112.854219
YALI0D19228g,2.55496782,3.119475676,5.102408959,14.80300869,17.94716646,9.155817154,14.83271728,17.45191087,31.00750662
YALI0D19250g,17.12675637,28.07051748,23.52305244,19.41441716,18.29004253,24.85871216,35.7257051,32.80685129,32.47704868
YALI0D19272g,5.872717575,5.377699715,5.001419428,9.412230485,8.806810891,3.89686599,3.315804405,5.710784076,6.236322692
YALI0D19294g,0.632117964,0,0.344283756,0,0.088217124,0,0,0,0.239733963
YALI0D19305r,0,0,0,0,0,0,0,0,0
YALI0D19316g,18.27037708,23.3911406,21.67309746,11.79316538,26.62039307,10.45882058,15.88131795,13.75692552,16.25993442
YALI0D19338g,0.329228106,3.617725263,0.358628913,11.03617166,76.63862676,6.14738162,2.271940055,2.833511639,2.247505905
YALI0D19360g,6.633336663,9.044313157,7.650750133,9.264934233,16.25482198,12.55694113,15.44678821,19.05499097,27.56200657
YALI0D19382g,60.26548389,64.107318,70.1879331,156.2522383,105.4680577,95.59225779,60.99581436,76.07258368,76.41520077
YALI0D19426g,30.87981677,35.37548649,24.49532399,22.50981319,20.38530846,43.28239993,44.24230449,49.70351382,50.87867422
YALI0D19448g,92.15427627,85.60594835,97.38588267,115.7351335,272.3827614,80.87668566,54.52656132,68.38632586,55.96037175
YALI0D19470g,15.70201787,19.36935387,15.5964311,48.7632305,34.40950789,53.87015373,82.42949143,100.4906823,73.16698056
YALI0D19492g,14.70769521,22.35109469,18.74812533,18.35719643,15.52534044,10.88933126,7.750946836,11.59054549,8.782333306
YALI0D19514g,40.07919001,55.2179119,52.88832699,63.8936254,61.46179912,25.2954459,20.39621373,23.32853568,23.42137733
YALI0D19536g,91.68208454,117.5249052,119.4180574,94.41037809,54.17977255,70.30945682,94.21287717,106.1162569,104.7988444
YALI0D19558g,523.9601179,525.00476,575.2361181,246.0445197,377.6437611,278.5917869,347.815476,279.7843037,303.8219346
YALI0D19580g,62.54374174,53.06348629,43.21112448,44.18758721,21.67170682,30.16827937,35.00169206,42.33627512,74.80328692
YALI0D19602g,1.404452847,3.199491128,1.305989681,3.359759388,1.061282601,0.465172335,0.5065432,0.526457571,0.75349909
YALI0D19624g,87.35741919,87.37632893,84.41068738,151.6306495,294.105593,136.3714487,101.7776424,117.3924489,128.963486
YALI0D19646g,0.42481046,0.311202173,0.462746984,0.210966244,0.071142842,0.192293462,0,0.104461259,0.837779979
YALI0D19668t,0,0,0,0,0,0,0,0,0
YALI0D19690r,0,0,0,0,0,0,0,0,0
YALI0D19734g,202.4485913,185.0906465,113.2298096,206.2073876,192.989861,198.105792,257.5274754,285.3422802,244.5529398
YALI0D19756g,18.66985581,11.48707809,15.40136625,12.81367895,16.54656593,5.578637544,7.837762355,7.06694281,13.23840646
YALI0D19778g,19.78976618,26.26567656,21.96970543,31.60230992,16.31412573,22.77261668,27.82348506,31.47360483,42.50078138
YALI0D19800t,0,0,0,0,0,0,0,0,0
YALI0D19822g,23.93883082,28.1726442,30.96000402,31.13955646,42.93633214,23.01175149,21.69315604,26.78501591,25.71435681
YALI0D19844g,96.81152469,69.3791798,63.94990328,264.0429855,119.6496277,85.48882103,89.76134861,130.8787299,97.46193832
YALI0D19866g,25.25342561,29.2283546,30.98553804,34.26676666,33.25174181,11.31428077,13.65092129,18.61220375,52.55158362
YALI0D19888g,61.63150153,52.40982859,79.18526388,48.28191814,67.08336976,34.91129609,37.59284663,52.12253461,50.2920162
YALI0D19910g,165.5101771,206.9809797,209.9316039,256.9447146,172.473613,134.0056443,184.1827042,183.6632904,173.0978512
YALI0D19932g,31.40649192,31.42970149,29.48676333,40.29189065,43.07889857,44.08767409,58.12644471,61.13949405,53.65654476
YALI0D19954g,60.26548389,68.1849236,55.14375414,85.79532319,234.2613212,104.3444621,61.12783993,75.00229841,60.03507299
YALI0D19976g,166.6018456,175.2480724,162.5766359,185.1855723,175.7185248,173.8812725,187.0804849,202.2256636,201.4443783
YALI0D19998g,21.11554463,24.07701113,17.27293929,24.00587055,42.61067754,21.60643468,17.86535798,29.59230586,27.49167633
YALI0D20020g,100.193288,133.5592999,136.7963531,124.0714963,74.62301008,30.78271571,31.79651937,36.94846091,32.61953926
YALI0D20042g,89.46957557,73.81689949,75.27920082,56.40421771,52.43269269,29.55156211,47.21760393,47.55276576,58.75735767
YALI0D20064g,0.287326347,0.131553646,0.104328411,0.475632987,0,0.270958969,0.094418288,0.29439082,0.581173244
YALI0D20086g,24.98841328,25.98732647,22.41430703,25.09707185,48.32644342,26.60139683,27.2795088,30.8650375,30.39127429
YALI0D20108g,0.188504363,0.733614268,0.770018341,0.819119434,0.236765642,0.213319586,0.232291514,0.434562989,0.92938614
YALI0D20130g,36.72041857,39.57062283,39.83282991,43.76445678,24.49050981,38.40055721,48.42779865,53.58255233,46.5297605
YALI0D20152g,212.3750981,168.7290236,142.6175443,207.0351583,160.752629,168.9815134,195.9152029,207.4017556,211.6836957
YALI0D20174g,54.68839937,64.36283345,62.03771165,44.84720423,24.15157207,29.9920113,46.39029379,56.12703425,70.9457864
YALI0D20196g,4.220372166,3.993453406,3.907671711,3.14383525,2.768237655,2.109379396,0.641420974,0.583758651,1.147095002
YALI0D20211g,0,0,0,0,0,0,0,0,0
YALI0D20218g,15.08084599,17.66263757,19.78572728,20.06811765,28.56979013,20.13048948,19.98029532,19.18222642,18.80163112
YALI0D20240g,36.10888909,41.75944161,44.74763334,60.28360434,34.29084994,13.42448733,16.56317589,21.64959584,35.62176026
YALI0D20262g,63.80256089,76.88511446,69.58071237,82.33006979,22.19856142,40.23740697,45.49946706,40.63006009,62.95817165
YALI0D20284r,0,0,0,0,0,0,0,0,0
YALI0D20306g,2.185514239,1.616430437,2.014426232,12.4189544,60.60234897,18.92965481,6.546502043,4.44404865,3.44298777
YALI0D20328g,226.8658105,254.9667824,251.2154468,267.7886335,261.5578813,224.044544,213.4607844,237.2455727,196.2021186
YALI0D20350g,0.741922493,0,0.040408892,0.460560111,0.186374206,0.041979559,0,0.022804923,0.140688946
YALI0D20372t,0,0,0,0,0,0,0,0,0
YALI0D20394g,28.00223506,32.45809582,29.58587978,21.83855526,48.08245505,25.94748673,30.22620596,33.80239413,32.90180607
YALI0D20416g,101.9570981,96.4849164,117.1351205,81.26805256,64.92019086,75.50471121,158.439399,146.53714,147.0652257
YALI0D20438g,138.4277561,112.2051405,125.7628836,87.79887676,61.27697174,48.21610647,69.52136569,91.32003227,147.3211307
YALI0D20460g,11.2853096,13.49705287,11.86227958,18.00487776,7.904215088,7.086677163,8.954902452,8.218219362,11.36002985
YALI0D20482g,1.487725335,2.997111306,0.648233013,1.477646415,3.571132543,0.224476468,0.391105042,0.792638044,2.482600665
YALI0D20504g,59.12162138,64.09757936,65.6164335,80.67225088,87.568469,68.79807622,88.80039987,93.6058904,107.0341636
YALI0D20526g,5047.036482,5204.849164,6154.800431,2655.246306,590.8850847,226.1548617,707.7068305,1857.637776,4481.457621
YALI0D20548g,21.42413235,28.4562014,24.08830977,62.48069742,36.18974312,26.82493798,29.38056324,31.98091948,38.77576184
YALI0D20570g,219.2987809,227.0941773,268.9517974,195.4007571,145.2525119,172.1308174,188.3736472,178.1004601,160.4910317
YALI0D20592g,20.29371522,20.61322596,21.54869552,25.83046413,124.805018,54.13233887,39.50794012,50.84595398,40.09938593
YALI0D20614g,2949.26411,2454.662059,2345.855004,2788.136091,4638.015311,5330.097643,4620.629682,4481.805839,2960.714446
YALI0D20636g,35.67611344,31.31228741,39.5388376,44.47102505,27.0120479,36.35698499,38.91613449,52.28122772,56.82202429
YALI0D20658g,10.43676783,10.2129165,10.73719484,8.172589469,2.798831067,1.94915017,1.277703595,2.725762482,6.959183752
YALI0D20680g,925.2607935,929.8671038,965.9367351,908.6185858,566.6588216,661.0021534,1004.763369,981.1584505,1202.48506
YALI0D20702g,61.66269156,67.63242175,75.28942138,58.12383741,58.58023318,59.47371117,78.77653202,77.63608846,77.26688722
YALI0D20724g,26.51152647,36.3438584,33.72055538,72.80000955,53.73554604,39.7079674,48.65880637,58.96047716,51.75178071
YALI0D20746r,0,0,0,0,0,0,0,0,0
YALI0D20768g,874.3139624,997.4068549,1064.818015,552.2206001,497.888628,522.898516,680.6316965,568.5837796,540.8038609
YALI0D20790g,24.99513574,29.16151735,34.14898302,25.54690766,26.25036786,27.09178291,32.50794468,35.37036339,32.43939413
YALI0D20812t,0,0,0,0,0,0,0,0,0
YALI0D20834g,137.8185087,100.0469222,122.0018813,77.0088841,138.3770129,96.35599163,106.178247,114.0348257,141.4180186
YALI0D20856g,166.5842372,162.4558045,155.8426175,161.5162551,77.98880026,66.323075,148.1233359,170.6226604,230.4843851
YALI0D20878g,673.4068367,524.6949122,470.3308791,311.940173,156.5795457,71.93637214,346.7777726,547.6032354,1768.196953
YALI0D20900g,3.155697268,3.561723324,4.236928576,0.546683426,0.737418686,0.083049344,0.832006354,1.579046734,4.954254503
YALI0D20922g,0.798128743,0.986652344,0.695522739,1.486353086,0.467818084,0.158059399,0.039340953,0.196260546,0.544849916
YALI0D20944g,155.8823513,167.9882861,181.5909702,139.6315632,69.57885961,95.05358457,143.8307392,161.8005544,239.3105201
YALI0D20966g,121.0305229,134.3152284,109.5013613,121.7677071,119.5131994,142.5695778,164.1051667,158.9850612,197.3999896
YALI0D21010g,43.4914215,41.32625789,47.11404182,54.98854727,34.34219756,35.23883083,42.63869382,36.73803817,49.21014616
YALI0D21032g,61.28194321,54.81603993,54.61736544,88.96747907,69.05937325,50.31221086,60.03665162,70.91427155,62.64016458
YALI0D21054t,0,0,0,0,0,0,0,0,0
YALI0D21076g,3.826304607,2.05099385,3.303904155,6.3146599,1.562901809,0.871282434,1.012022792,1.663771739,2.90229109
YALI0D21098g,3.318619313,5.535119652,2.388468557,13.61127838,10.71838061,1.676558624,2.424484602,2.805176523,5.798565235
YALI0D21120g,21.76592857,27.07023223,30.09040027,22.65439919,33.25785587,32.21376996,27.63717708,32.64205409,42.17719526
YALI0D21142g,170.9660342,204.7338936,211.6852092,249.2752472,210.2367768,240.4961325,177.7736934,165.7213047,118.1362054
YALI0D21164g,14.3421723,12.95084842,17.5758304,12.11814927,11.75919441,16.68105387,9.180492468,13.28655038,12.16297313
YALI0D21186g,13.82758047,13.64869076,14.52447096,11.53781583,14.88663973,11.02464307,11.13103098,12.47481098,13.21261047
YALI0D21197r,0,0,0,0,0,0,0,0,0
YALI0D21208g,181.1784508,224.1209411,248.4560937,245.4723876,107.6163645,42.35888712,56.08035613,73.22027416,88.41506534
YALI0D21230g,121.8872557,80.43585396,94.92959723,105.3697113,42.68124961,44.49355579,44.00503279,61.87922943,113.548315
YALI0D21259t,0,0,0,0,0,0,0,0,0
YALI0D21274g,0,0,0,0,0,0,0,0,0
YALI0D21288t,0,0,0,0,0,0,0,0,0
YALI0D21318g,91.05157127,103.561612,84.5827966,90.07716433,72.71729313,111.3109576,111.0550992,117.872571,104.6035459
YALI0D21329g,0,0,0,0,0,0,0,0,0
YALI0D21340g,0,0,0,0,0,0,0,0,0
YALI0D21362g,157.7851156,166.9748041,175.6024621,139.4122578,66.67441162,66.41707152,141.5763293,168.9590858,165.9910547
YALI0D21384g,19.56791504,24.58692279,19.34572516,29.27603043,9.914056135,12.2492141,19.11970332,19.62774655,19.99035555
YALI0D21406g,20.5706185,30.0945688,19.4316086,38.40837143,12.31301727,4.546599657,3.881551823,5.087971506,5.973032643
YALI0D21428g,22.89500432,24.35346762,25.06553687,34.31082962,31.46769374,25.12384435,30.778059,30.77963724,35.2584341
YALI0D21450g,29.23893668,24.28816432,25.70753156,39.0236437,74.67365832,38.16940514,42.464833,47.63295338,42.69271129
YALI0D21472g,19.6889202,21.76565855,18.2018871,42.77772913,50.76100105,19.49571995,22.41079979,27.35300932,30.94926164
YALI0D21494g,23.38264416,20.62594494,26.98966549,27.03279453,25.50712328,33.80427704,29.87153246,28.55124721,22.53607731
YALI0D21530g,367.7109364,410.9790816,461.5492858,312.4472128,582.1702474,349.2332058,304.5890076,334.610918,337.7655933
YALI0D21538g,24.44058589,33.97515899,53.72751161,39.3006527,28.72535865,9.580334992,15.0951971,16.11104045,33.72654824
YALI0D21560g,7.156367173,10.23452186,10.46661383,12.36424017,11.56569336,10.66579167,16.40401475,17.4745087,23.16781597
YALI0D21582g,65.66479152,89.09323408,90.49010363,56.22407851,30.75090953,43.52045908,59.92108679,61.02985326,67.19707208
YALI0D21593g,39.17256453,32.00767097,32.82366318,55.11850705,9.756215868,23.64231822,18.41756732,23.21695736,19.04666021
YALI0D21604g,102.1016472,116.8595944,109.0639572,112.0213895,145.3937294,114.804064,148.0352557,160.3475681,146.4910776
YALI0D21626g,252.6981013,262.1144341,208.0318356,388.4177145,375.4429265,283.5598397,202.1597981,210.1992112,190.8259731
YALI0D21648g,97.5568725,121.2661508,119.8681277,92.67114218,73.0878875,97.43413583,99.44606184,112.077529,89.26094564
YALI0D21670g,11.10207184,15.66154481,10.69271882,22.35174007,20.5308208,13.09716682,11.62087654,14.78315708,16.71201498
YALI0D21684g,17.85671759,22.53406459,27.99147503,21.94065359,12.14101046,12.42088568,17.9037464,15.53627505,26.55729935
YALI0D21692g,0,0,0,0,0,0,0,0,0
YALI0D21725g,54.66867082,58.97479744,61.68750129,74.95150972,43.30519276,55.24733939,76.55767775,90.80385792,115.4032576
YALI0D21747g,16.83266255,16.27976368,17.51177349,13.38429329,3.695265181,17.40767252,18.45864975,27.74946657,31.79981759
YALI0D21769g,13.53971268,18.17952393,20.76082951,20.65507951,14.03051249,15.88377818,18.02547128,18.25814822,18.28122056
YALI0D21802g,13.83835801,17.39215076,15.41629133,11.65263747,10.45816415,6.157400027,9.31644676,9.745185115,22.64673137
YALI0D21829t,0,0,0,0,0,0,0,0,0
YALI0D21846g,0,0,0,0,0,0,0,0,0
YALI0D21868t,0,0,0,0,0,0,0,0,0
YALI0D21890g,49.75734116,47.15101926,50.47104229,15.66863878,7.038991378,8.271022543,22.03781853,24.1523135,43.53502179
YALI0D21912g,18.0686049,25.03880818,24.61813954,13.34361496,15.91228237,11.66580337,16.6399542,18.37647641,34.05897838
YALI0D21934g,208.0922688,242.3323602,236.6293792,306.3169478,353.0368506,219.5651889,162.1525984,160.2958013,114.6742708
YALI0D21956g,167.5924907,172.2307709,133.8121561,157.0505674,135.1391532,130.8029102,188.9137872,200.3357041,143.9243968
YALI0D21978g,76.48627369,97.01292065,89.0317793,92.21334543,44.99073341,64.63021723,71.85042881,65.43954653,58.87866137
YALI0D22000g,0.48305958,0.505533661,0.52619788,1.499334335,0.317812784,0.273325423,0.306137899,0.127269394,0.575780261
YALI0D22022g,1843.963681,1754.911337,1706.824143,1629.941256,1118.152051,1269.519347,1782.442809,1796.939164,1971.681557
YALI0D22044g,35.25581794,40.21735191,29.0980941,63.04249666,62.36771569,34.58646825,49.0501808,51.92785073,63.06706926
YALI0D22066g,132.0079195,139.8500129,148.718467,130.2332984,78.98795743,79.25549857,101.9374863,113.1172983,142.8912845
YALI0D22088g,199.0861726,268.8466421,241.8424619,331.4217651,295.7868286,240.8107994,200.8471376,157.7242109,135.0266293
YALI0D22110g,28.13318609,38.70064818,31.93201207,17.01900731,8.970833906,18.32878324,52.14258355,68.53151131,83.78957958
YALI0D22132g,73.24541492,92.91237262,96.11254855,130.7990715,136.5265019,66.56558683,88.46656378,89.09177413,98.98539235
YALI0D22154g,14.88897258,14.68688465,14.51644195,9.626909276,22.02136424,14.54685691,24.25501888,24.17849378,32.38197563
YALI0D22176r,0,0,0,0,0,0,0,0,0
YALI0D22220g,15.83276599,10.73030965,17.73386139,19.4347677,80.5938332,19.78971839,16.04932748,19.46645409,14.38403779
YALI0D22242g,1.013009558,1.48419498,2.8690313,1.006146704,0,0.114636487,1.098520466,1.12094966,1.844107409
YALI0D22264g,165.8890109,189.479161,197.3385741,137.3563878,149.4460541,187.6796103,186.8034495,152.6098562,108.3894529
YALI0D22286g,21.29414193,22.180608,25.90807592,30.6168751,25.40319586,19.20575391,22.25901222,25.83836064,41.91315214
YALI0D22308g,15.58939574,5.279923356,16.51631532,28.10412483,45.59871629,17.64162588,12.63163583,21.39902999,21.21969539
YALI0D22330g,23.28611031,33.02770357,24.96057231,57.87858915,43.12260607,37.02893399,40.11597012,45.14569805,46.2545529
YALI0D22352g,81.65262244,103.2554447,140.8252979,29.6561741,5.496605439,4.106278967,3.613133679,3.766390856,13.58185107
YALI0D22374r,0,0,0,0,0,0,0,0,0
YALI0D22396g,62.33295896,98.12156886,67.2934219,73.90481213,45.34855286,45.7255703,95.7036533,94.05110792,198.9914208
YALI0D22418g,36.15714756,39.82391969,39.31720494,29.66522942,36.31016837,28.93516643,37.57659026,33.9244205,47.03580358
YALI0D22440g,39.90447894,39.04909943,51.24405529,36.33595101,86.03264211,28.80469695,19.41520417,27.43776029,38.57136371
YALI0D22462g,1.572805362,0.668679077,0,0.069738841,2.822111797,1.303107177,0.858322648,1.864707728,1.917303616
YALI0D22484g,128.8005925,139.5601318,123.9635806,100.2566742,139.5596737,127.4741088,133.4721014,101.7040882,78.48551742
YALI0D22506g,9.561314512,12.04775353,12.73734366,15.16918091,13.8808757,11.27907627,13.15851916,19.35481335,34.86198421
YALI0D22520g,46.25395661,57.10736,59.19071366,41.68254861,30.41797646,23.94046507,28.284887,36.73923542,62.70010568
YALI0D22550g,0.304553623,0,0.331750943,0.126037649,0.085005794,0.02872049,0,0,0.924028124
YALI0D22572g,197.2311236,211.7353545,226.70898,172.9845399,310.9333619,256.6209151,245.4966824,252.5931969,205.4551952
YALI0D22594g,145.4909224,141.4591895,136.7652632,150.3912206,111.9862192,108.6921481,171.6992567,216.5166515,345.0112031
YALI0D22616g,23.38836468,30.7747829,28.80507425,19.22746351,7.057369946,17.4064042,31.28786019,29.43613806,28.48838596
YALI0D22638g,256.321375,358.9571759,315.2808637,339.2441872,160.4513309,176.7105836,188.5394523,208.7474328,349.8413472
YALI0D22660g,49.34980188,71.20742163,71.79575887,43.37561545,52.76890181,30.21310523,46.75740842,70.14528018,127.6771299
