Gene,MT_t1_rep1,MT_t1_rep2,MT_t1_rep3,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t2_rep1,WT_t2_rep2
YALI0D14608g,649.3449091,808.0158903,646.9217282999999,759.9626228999999,731.9510036,242.147936,302.28788660000004,363.40164689999995,432.7894359
YALI0D14630g,393.39514060000005,367.8363125,388.9497284,379.5698216,442.45388039999995,337.0748662,474.88575589999994,443.46452589999996,499.8959613
YALI0D14652g,46.04511174,57.72437961,53.54813278,48.15587504,47.825632500000005,66.10049458,81.61527629999999,84.7344158,80.91021258
YALI0D14674g,0.58253615,0.371179835,0.491862048,0.480756691,0.237522822,1.0544393859999999,0.33068669300000003,1.191449638,1.470066756
YALI0D14696r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14740g,11.23540318,19.86466215,17.36805618,11.66891416,13.58068613,14.96729023,19.88557396,22.20194307,26.40891015
YALI0D14762g,107.74191029999999,114.4753963,118.71598,81.11166642,101.1464276,71.50123349,97.31322016,92.95074713,93.23938784
YALI0D14784g,80.48458865,75.76705339,86.10722628,72.62081104,97.60240411,76.58599156,118.4788892,122.78710120000001,150.5429991
YALI0D14806r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14850g,676.5239452000001,612.1137913,683.8685957,615.3445268999999,597.980053,953.5046136,736.1085779,584.2185817000001,512.1044364
YALI0D14872g,1.331468979,1.417300579,2.817164209,1.105301343,2.052953287,0.7757592409999999,1.138193061,2.240193155,2.0798836990000003
YALI0D14894g,90.02691912,76.17873812,86.05044298,66.99176446,82.38689989,597.119858,444.78331789999993,297.9579595,184.773677
YALI0D14916g,32.80890319,41.85959662,42.03222127,37.66138273,38.52334429,105.13157079999999,59.24126399,68.36950104,64.25951721
YALI0D14938r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D14982g,62.01407607,61.65411863,61.94672893,48.59607585,45.94230086,51.921465000000005,61.91454901,63.17186922,65.43254305
YALI0D15004g,13.58136878,22.63475821,19.1676878,19.49297622,13.87607954,27.50899833,38.26649386,56.68350451,59.03285091
YALI0D15026g,4.011642865,5.133840398,5.588189262,3.918404249,4.64977712,1.389778859,1.306792588,2.948023858,3.075534396
YALI0D15048g,12.27472441,20.37268213,20.64902629,13.23771061,13.29120451,17.06247683,21.61892959,27.30417354,54.99366012
YALI0D15070g,1.100948166,1.342002133,2.344161139,0.41479240100000003,1.053938475,0.0,0.21738164,0.135556703,0.0
YALI0D15092g,21.55051827,35.645954100000004,32.45588857,25.371215300000003,24.99296916,3.439094612,8.089105251,15.69329523,49.63722443
YALI0D15114g,70.45970244,78.91393091,72.82328178,53.39516807,70.33964482,41.1987102,93.09526383,124.11361219999999,186.1824687
YALI0D15136g,3.354678715,3.6229339360000004,4.512811642,6.264445615,5.246123636,0.5928163089999999,0.38732364,1.932244717,1.5893964409999999
YALI0D15158g,137.2297311,108.8797828,90.00544252,96.17895166,94.88809354,39.96086121,22.68020445,47.25818108,130.8386059
YALI0D15180g,0.597569341,0.253839113,0.448493566,1.068520517,0.278459935,0.5191923479999999,0.0,0.282045398,0.812002133
YALI0D15224g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15246g,11.91518451,16.24923697,15.28234022,11.34091277,10.73190619,15.92276868,19.030980800000002,27.30765145,41.13300831
YALI0D15268g,80.82401995,95.48933863,94.51067544,67.84420333,90.65901319,117.6114888,128.4326666,131.3273885,100.3644304
YALI0D15304g,23.46581504,29.32630962,28.80576796,27.16319411,34.37724146,38.44907777,64.95306892,71.64068118,131.4357949
YALI0D15312g,2065.526243,1837.520759,1924.268464,1918.841258,1829.542921,1539.7151900000001,1543.1911599999999,1482.145391,1411.190735
YALI0D15334g,185.7761155,199.27162090000002,251.43834469999996,79.62905214,196.232426,80.66305911,122.84191969999999,161.21616,395.8554494
YALI0D15356g,66.75878419,93.48778283,96.91353209,59.34151757,82.20870801,75.91042503,53.16924474,62.13467822,56.80320657
YALI0D15378g,23.42197074,34.80110623,34.13043402,31.60955509,30.687748,32.15468756,38.83242791,49.48376133,57.1877693
YALI0D15400g,209.57179330000002,260.90375240000003,238.1843031,563.9375885,340.8060294,386.94102089999996,191.7736592,125.01937,265.3574764
YALI0D15422g,0.209253589,0.606054568,0.240930578,0.447432521,0.5385188670000001,0.0,0.0,0.323231325,1.096749647
YALI0D15444g,12.56134755,18.31129158,16.49455941,13.27406649,11.79181947,16.16992269,17.6080213,29.07197485,31.3663898
YALI0D15466g,276.66443619999995,229.80824819999998,205.4181342,246.07812760000002,258.3844788,53.40820985,270.10647939999996,413.80210139999997,710.616822
YALI0D15488g,12.58278085,20.61285352,18.01854635,15.31210062,14.414242100000001,1.518392716,3.1305006910000004,4.976593489,10.34700832
YALI0D15510g,150.1778196,143.1269445,134.6062471,121.6314429,143.8981118,50.56247743,70.67876911,117.9535142,202.80136299999998
YALI0D15532g,48.30906904,45.34628031,49.88121807,39.92319736,42.82842649,24.48034186,28.594906199999997,34.61400337,20.89198291
YALI0D15554g,60.33257433,72.61389984,70.56615942,64.86907373,70.3680816,62.69406376,106.58763590000002,114.86306029999999,130.36908870000002
YALI0D15576g,114.8100577,141.3129303,116.1617751,118.41078929999999,102.25115109999999,90.86802583,92.76596797,123.95956299999999,198.0918625
YALI0D15598g,10.57690573,13.17564498,11.86279303,13.34859103,9.925766594,12.70981268,13.8446816,19.10796007,21.83093563
YALI0D15620g,75.73231183,93.51068677,79.66731494,84.9241604,76.98387024,71.78377461,64.76120736,80.11522724,60.43069689
YALI0D15642g,26.79666292,36.49283855,33.0583071,31.19857896,24.40948819,49.9071711,55.57857045,64.28039627,57.04692248
YALI0D15664g,252.06691769999998,227.9821492,245.0356554,263.3188911,273.4895856,14.64935374,12.99748004,10.41481759,7.824170412999999
YALI0D15686g,60.04053093,66.74324376,56.04240327,55.70549191,51.89839313,46.1562698,30.41692793,41.94711621,35.08656992
YALI0D15708g,314.8653907,340.3689771,333.4156435,332.69046569999995,291.3387069,520.6072086,502.72788110000005,386.30528419999996,276.3047544
YALI0D15730s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15752g,12.97808784,18.27819748,22.31845614,20.73275882,13.06196932,39.07969912,12.84039023,6.964047254,5.677909655
YALI0D15774g,29.43789801,36.12095326,37.67287557,31.05387752,24.66038283,54.43226998,38.89885937,26.19986298,21.16401394
YALI0D15796g,63.08291165,69.6067588,63.33725805,72.52392745,60.78548329,89.11840506,101.6098143,179.3477939,199.9114882
YALI0D15818g,58.19797319,59.74620609,53.71267792,65.33933264,63.41680755,35.21753553,27.74158383,31.36036942,21.97561329
YALI0D15840g,30.59899745,42.48050018,43.15325276,30.526120000000002,37.70356213,44.49685296,45.11105341,53.24560881,61.04554844
YALI0D15862g,133.026228,138.3723985,138.88839850000002,112.1163152,118.92208659999999,101.73996899999999,140.77681040000002,149.8460407,188.06966210000002
YALI0D15884r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15906g,0.759985624,0.9281399370000001,0.614953678,2.430409981,1.32803969,0.165076541,0.071903158,0.807083755,0.055323222000000005
YALI0D15928g,9.005037992,11.07993141,14.00817458,6.864252326,11.34844261,3.2085863310000002,3.223245004,2.732314795,8.060021177000001
YALI0D15950g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D15972g,0.0,0.0,0.028397264,0.083268316,0.035262492,0.087663196,0.0,0.095244089,0.323170784
YALI0D16016g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16038g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16054t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16137g,0.42344160200000003,0.7976935759999999,1.103683295,0.866050068,0.38605804899999996,0.0,0.35533537299999995,0.052137193,0.192987985
YALI0D16159g,0.5914639079999999,0.602989464,0.299640098,0.439312149,0.124026695,0.0,0.0,0.167498225,0.620001629
YALI0D16181g,4.582921121,3.381216313,2.987037227,2.189696492,4.720766084,1.2574189679999999,0.45641652899999996,0.455385799,0.0
YALI0D16203g,38.73684489,48.83512422,53.05490854,32.04795769,40.22913706,34.55168642,49.60368855,59.64705425,74.26541252
YALI0D16225g,28.4661152,33.49343078,35.01582032,22.37956148,23.97101281,36.91044508,39.46400889,43.85343933,41.37374365
YALI0D16247g,140.25965490000002,125.676731,136.5132678,75.33548552,121.5300277,39.14696233,58.45298037,59.94802326,51.45509454
YALI0D16269g,36.38770454,39.13215637,32.81156359,26.14192553,30.68935874,19.29131092,30.00731216,35.43729492,31.99047366
YALI0D16280r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16291g,32.63174289,40.88952035,41.07715821,27.4930079,32.29684353,44.77842934,40.02920768,45.00409374,46.70577532
YALI0D16313g,27.68694195,38.1459132,42.44572295,25.89987572,31.76656716,49.33004451,38.19040868,43.88508684,47.95666636
YALI0D16335g,88.62544097,100.3790485,99.417281,72.27044321,92.26143948,69.16490253,90.34421207,104.1401819,134.5638505
YALI0D16357g,163.7358091,169.6566796,160.79334680000002,120.122401,148.9041881,113.3030268,132.1154575,128.63073590000002,168.3980315
YALI0D16379g,38.1123743,57.055945400000006,52.21164682,40.84905664,54.86068718,31.95082661,56.85200075,62.06146687,98.57193176
YALI0D16401g,178.69997619999998,187.6905206,189.0704049,185.19081599999998,230.8529548,171.3815482,184.12451330000002,229.63587900000002,217.6584608
YALI0D16423g,151.5782731,156.2176999,150.6351365,120.16586740000001,170.6126335,107.67128840000001,156.55617949999998,172.40578380000002,180.0495035
YALI0D16445g,77.96790088,73.63875664,68.59534767,61.17926183,84.37803408,51.13800014,80.42736607,97.57807372,142.6967707
YALI0D16467g,733.7867846,760.9790736000001,749.5053922000001,631.4400578,771.5840454,462.13197139999994,547.5695524,549.1653424,451.5271018
YALI0D16489g,1.492418899,2.9320590419999997,3.5178290660000004,3.002187555,2.151544663,1.701884283,3.071090312,3.3899414180000003,5.269077288
YALI0D16511r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16533r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16555r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16599g,79.53249555,93.37894845,81.82092373,63.90410242,76.65445088,51.28928141,58.60826391,53.50965295,54.37166286
YALI0D16621r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16643g,266.4696376,296.1808875,281.1214873,255.4484067,294.34332919999997,326.7789955,310.9153924,327.1076921,221.02301969999996
YALI0D16665g,712.0633982999999,736.9284991000001,595.6845149000001,956.6022042000001,732.0675681,419.02403119999997,599.5235708,943.9362470000001,1387.8736470000001
YALI0D16687g,6.344742441,8.276469468,9.09029511,6.6483282720000005,6.626096085,7.780534195,5.586892812,6.295819205,6.022443008
YALI0D16709g,205.0377881,166.45988,137.02772180000002,273.7477908,173.5674094,141.8053345,111.15029809999999,121.3116632,130.9316261
YALI0D16720g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D16753g,1721.4384300000002,1527.06815,1642.968201,1400.3534789999999,1865.0069760000001,2266.311611,3165.091104,2297.659125,2365.039193
YALI0D16775g,42.38461491,42.79638382,50.30799541,40.52510063,50.29568076,69.44482299,58.95940677,53.83139499999999,46.07387105
YALI0D16797g,102.34297149999999,113.83165530000001,108.0253774,111.66601409999998,119.3391221,94.80437482,132.3717162,142.54743169999998,121.0195487
YALI0D16819g,1.119954305,2.6615777609999998,2.3257359369999997,1.985949332,1.1742409759999999,3.1953234939999997,3.95203018,4.028824953,3.9661868910000004
YALI0D16841g,50.62150436,52.06064114,57.73045608,40.01799175,45.86708651,46.48748135,47.75720143,46.98656807,48.00763883
YALI0D16863g,132.00326280000002,140.9093269,133.2825595,131.5223048,120.4073044,76.37217636,91.89329305,94.97740527,77.26132064
YALI0D16885g,4.589621298,7.018585376,7.031983472,5.134174729,5.2125125510000005,7.640566644,9.889024794,11.40361939,17.39475924
YALI0D16907g,7.197516804,7.947868647999999,8.827055926,7.156200273,10.53422305,2.631560371,2.569798381,4.10423657,6.714068274
YALI0D16929g,18.77082433,23.201822600000003,25.88104016,14.49657116,24.30511176,26.24566191,13.66398879,9.973100294,9.199093937
YALI0D16940g,107.73750179999999,112.16360929999999,117.3272774,94.56423769999999,84.92299825,104.88662990000002,73.91885301,59.20396466,46.11618811
YALI0D16962g,0.7039769109999999,1.196158253,1.075581068,0.9129679190000001,1.265314688,0.524265889,0.380594891,0.996805398,2.4598110230000003
YALI0D16984g,46.94494531,61.92643819,56.24820871,44.3615155,46.74423032,48.62879782,57.40268763,67.29434456,64.54375933
YALI0D17006g,96.42129116,129.86212609999998,129.8520686,94.64038864,109.57315559999999,100.1943368,120.459189,158.7344786,189.37912849999998
YALI0D17028g,50.45285164,59.46442234,57.25829807,40.40215486,51.30867889,30.60414195,43.7890893,44.2806081,59.70170382
YALI0D17050g,39.15779587,43.30355969,40.69258697,35.03514387,36.38444104,31.69104715,56.92516006,65.97540603,78.38862059
YALI0D17072g,97.97481336,111.39024369999998,104.1588933,84.67888107,98.98322486,39.43265883,64.02976201,82.77092286,126.1000646
YALI0D17086g,226.7583156,225.1595596,210.009939,229.5350602,203.20262749999998,253.2589733,263.0432013,369.4518202,317.1438585
YALI0D17094g,112.6841607,114.6138779,109.94186029999999,85.3491186,103.1335895,95.34515998,110.32315120000001,151.3200812,177.3249587
YALI0D17116g,378.66977760000003,374.8432084,402.5087133,310.2489453,403.16952460000005,365.7063218,291.83219269999995,295.2397138,242.5019287
YALI0D17138g,133.1805004,116.5544595,135.832817,105.2766689,138.85288630000002,131.5287281,119.6694693,108.5874783,79.26687493
YALI0D17160g,210.21218739999998,203.8255137,221.82356459999997,177.28441769999998,220.7737187,310.6836567,301.71587769999996,282.5025063,231.5396083
YALI0D17182g,134.1774933,154.2252216,142.3940628,155.8853571,137.3221229,51.05595507,47.2330826,53.68397120000001,46.22229126
YALI0D17204g,221.05171529999998,211.7093046,217.45257379999998,182.5239436,221.58603259999998,207.3495206,268.3648448,287.2578097,297.8856475
YALI0D17226g,56.826823600000004,53.94265097,58.484536,43.09461175,61.08260811,38.13806399,51.20755324,50.93985149,56.75440999
YALI0D17248g,0.817865324,0.260563328,0.34528064299999994,0.548412848,0.428754536,3.952681258,3.404685948,4.101487993,9.168633361
YALI0D17270g,0.367552571,0.133826743,0.155170765,0.715002936,0.38536866,0.0,0.0,0.37174351,0.458674675
YALI0D17292g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17314g,0.688283159,0.710048899,0.525801573,0.8926151309999999,0.326458801,0.0,0.148844116,0.046408744,0.0
YALI0D17336g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17358r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17380g,289.01883839999994,253.4477779,275.241903,237.81430989999998,236.1282236,197.9456882,171.36919269999999,187.37607680000002,208.4187143
YALI0D17402g,92.09931844,113.24224369999999,101.5414916,71.69174895,80.24076170000001,70.91538149,73.2072196,80.54532827,76.17001831
YALI0D17424g,77.77412405,98.19611642,86.34391015,79.19054742,81.03018356,97.71941692,162.0774216,182.7325874,176.20446299999998
YALI0D17446g,86.24970897,119.6877506,127.59446570000001,87.95076332,116.379269,31.60740011,46.14187562,48.874006200000004,59.57999568
YALI0D17468g,17.57959613,19.23876599,15.28281091,12.83919669,16.29044794,6.732328792000001,7.274249426,5.500068174,12.45310665
YALI0D17490g,1644.675238,1790.9289579999997,1545.087031,2002.6148899999998,1650.062964,1902.441633,2062.179712,2154.625381,2224.3887019999997
YALI0D17512g,18.89832803,22.01449928,20.04289049,20.93008595,19.17209083,2.91401856,3.025389563,3.68645647,8.133830895
YALI0D17534g,12.42074206,15.27791784,15.20347802,14.49730091,17.2127483,8.666827787,21.73938614,23.37692618,54.47927357
YALI0D17556g,1.278821963,1.0476495940000001,1.619652246,1.658468349,1.564277519,0.634909775,2.0049919,2.716147252,1.170298933
YALI0D17578g,27.5128799,37.63154224,38.42620755,20.67857738,27.05714028,15.09745253,11.97783759,9.080255533999999,9.758015588
YALI0D17600g,36.02015197,51.02674779,43.97013766,48.41916058,34.84743489,45.66102831,27.1355838,30.02062449,21.76273478
YALI0D17622g,9.776898392,14.56457579,25.10826316,10.56083284,8.831027081,1.164767044,2.336852628,0.920358668,3.0282184830000003
YALI0D17644g,2.331661623,0.922149903,0.814646517,1.293911563,0.252898183,0.0,0.0,0.0,0.280938238
YALI0D17666g,53.83642751,53.14138318,47.80388078,40.47034801,51.03682398,8.082318975,22.48841295,38.72080396,80.32644482
YALI0D17688g,0.99147129,1.036061377,0.686458722,1.4482911109999999,1.7879917790000002,0.491015242,1.756016426,3.4535616680000003,8.037323622
YALI0D17710g,17.05330619,24.38534705,19.90730293,25.43101002,22.0380382,35.94748432,46.01663557,58.12091588,48.01607992
YALI0D17732g,31.09451082,34.4210864,33.62946855,31.43891722,32.73847941,45.45366223,44.40945479999999,49.69602683,60.22069684
YALI0D17754g,1.4540541269999998,2.779478516,1.81430433,2.1400087880000003,1.4737175130000002,2.4845703930000003,3.980353378,5.696254392999999,11.12109672
YALI0D17776g,43.88781381,40.27005142,45.76794938,39.95306079,40.66076178,34.42646322,53.41797884,51.05826875,50.49811757
YALI0D17798g,66.72857646,82.98121487,93.1425031,71.21513116,83.18990556,78.06427803,109.89668700000001,125.51020220000001,137.874648
YALI0D17820g,1.5363168619999998,2.4413752840000003,2.3990070080000003,1.37482579,1.4652326390000001,1.1579109920000001,1.4710403230000002,1.913275588,3.751232878
YALI0D17842g,16.73939424,16.67481222,19.02836925,15.54806385,16.66994718,30.32860335,38.98728619,28.07406984,23.48414334
YALI0D17864g,782.5385451000001,826.3410752,874.0293816999999,658.6901616,826.7071057,353.9380003,435.7115756,439.1498477,584.2995699
YALI0D17886g,42.57257777,57.59070428,58.2808229,38.11007009,46.89933564,67.45218104,74.25427243,90.29588523,91.93411429
YALI0D17908r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D17930g,282.1396098,213.11908880000001,250.72624280000002,199.8765123,263.3297847,241.4957847,198.84999960000002,159.9082389,123.42154769999999
YALI0D17952g,228.8176704,238.2813367,234.9844235,220.43707379999998,216.6746364,121.17471979999999,149.2541506,173.69565930000002,164.575988
YALI0D17974g,0.418507179,0.53332802,0.513985233,0.423883441,0.658189726,0.7437598329999999,0.496743165,0.565654819,1.628507051
YALI0D17988g,10.86257293,18.23923624,18.95367841,11.44151924,12.22007076,12.83526194,17.66533555,19.75435748,32.09122814
YALI0D17996g,57.59613272,57.02897537,57.86508389,49.49143131,53.30257044,47.46467722,61.96466367,62.27029876,69.75717576
YALI0D18018g,0.083500787,0.106409905,0.070503552,0.206735129,0.0,0.054411639000000005,0.0,0.0,0.0
YALI0D18040g,0.044648469,0.056898138,0.094246885,0.193449818,0.093625358,0.058188585999999994,0.0,0.0,0.0
YALI0D18062g,20.80392651,19.43115052,21.93714791,20.04799644,24.95675812,25.59066169,38.63691922,42.7336269,73.96086917
YALI0D18084g,5.729649299999999,7.115596417999999,5.577343527000001,5.60200882,6.1604323370000005,34.67265919,39.8176485,49.65965992,89.83647717
YALI0D18106g,97.5784011,108.89441550000001,109.3948669,77.12664669,110.41006740000002,106.84815359999999,143.1027178,136.40107980000002,96.19627968
YALI0D18128g,9.863980077999999,16.92846537,14.09046036,13.38685497,9.595086757,15.45529119,15.81869471,20.13225589,25.69763675
YALI0D18150g,151.7604249,138.4985744,149.6875449,120.678385,159.1979236,209.91524959999998,145.58357009999997,131.0778823,85.51816439
YALI0D18172g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
